日期,一房成交套数,一房成交面积,一房成交均价,一房可售套数,一房可售面积,二房成交套数,二房成交面积,二房成交均价,二房可售套数,二房可售面积,三房成交套数,三房成交面积,三房成交均价,三房可售套数,三房可售面积,四房成交套数,四房成交面积,四房成交均价,四房可售套数,四房可 >售面积,四房以上成交套数,四房以上成交面积,四房以上成交均价,四房以上可售套数,四房以上可售面积,复式成交套数,复式成交面积,复式成交>均价,复式可售套数,复式可售面积,复式住宅成交套数,复式住宅成交面积,复式住宅成交均价,复式住宅可售套数,复式住宅可售面积,别墅成交套>数,别墅成交面积,别墅成交均价,别墅可售套数,别墅可售面积,90平方米以下成交套数,90平方米以下成交面积,90平方米以下成交均价,90平方米>以下成交金额,90~140平方米成交套数,90~140平方米成交面积,90~140平方米成交均价,90~140平方米成交金额,144平方米以上成交套数,144平方 >米以上成交面积,144平方米以上成交均价,144平方米以上成交金额,商业成交套数,商业成交面积,商业成交均价,商业可售套数,商业可售面积,办>公楼成交套数,办公楼成交面积,办公楼成交均价,办公楼可售套数,办公楼可售面积,住宅成交套数,住宅成交面积,住宅成交均价,住宅可售套数,住宅可售面积
20160623,0,0,0,258,19116.30,0,0,0,350,33208.95,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,71207.57,0,0,0,49,4611.18,0,0,0,818,83952
20160704,0,0,0,258,19116.30,0,0,0,348,32945.31,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,71207.57,0,0,0,43,4282.85,0,0,0,816,83688.36
20160705,1,140.08,57568,257,18976.22,0,0,0,348,32945.31,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,1,140.08,57568,8064136,0,0,0,0,0,0,0,590,71207.57,0,0,0,43,4282.85,1,140.08,57568,815,83548.28
20160706,0,0,0,257,18976.22,0,0,0,348,32945.31,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,71207.57,2,102.92,48114,41,4179.93,0,0,0,815,83548.28
20160707,1,65.40,45608,256,18910.82,2,178.34,43362,346,32766.97,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,3,243.74,43965,10716027,0,0,0,0,0,0,0,0,0,0,0,590,71207.57,0,0,0,41,4179.93,3,243.74,43965,812,83304.54
20160708,0,0,0,256,18910.82,1,88.38,46814,345,32678.59,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,1,88.38,46814,4137445,0,0,0,0,0,0,0,0,0,0,0,590,71207.57,0,0,0,41,4179.93,1,88.38,46814,811,83216.16
20160711,0,0,0,256,18910.82,1,79.26,46552,344,32599.33,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,1,79.26,46552,3689733,0,0,0,0,0,0,0,0,0,0,0,590,71207.57,0,0,0,41,4179.93,1,79.26,46552,810,83136.90
20160712,0,0,0,256,18910.82,0,0,0,344,32599.33,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,71207.57,3,154.20,49990,38,4025.73,0,0,0,810,83136.90
20160713,0,0,0,256,18910.82,0,0,0,344,32599.33,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,71207.57,0,0,0,38,4025.73,0,0,0,810,83136.90
20160714,0,0,0,256,18910.82,0,0,0,344,32599.33,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,71207.57,2,102.67,50718,36,3923.06,0,0,0,810,83136.90
20160715,0,0,0,256,18910.82,0,0,0,344,32599.33,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,71207.57,1,51.46,49236,35,3871.60,0,0,0,810,83136.90
20160718,0,0,0,256,18910.82,0,0,0,344,32599.33,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,71207.57,0,0,0,34,3820.39,0,0,0,810,83136.90
20160719,0,0,0,256,18910.82,0,0,0,344,32599.33,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,1,51.46,48559,33,3768.93,0,0,0,810,83136.90
20160720,0,0,0,380,28848.56,1,84.69,46183,467,43484.77,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,1,84.69,46183,3911244,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,33,3768.93,1,84.69,46183,1057,103960.08
20160721,0,0,0,380,28848.56,1,88.38,32378,466,43396.39,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,1,88.38,32378,2861566,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,2,102.67,50264,31,3666.26,1,88.38,32378,1056,103871.70
20160722,0,0,0,380,28848.56,1,89.68,50255,465,43306.71,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,1,89.68,50255,4506900,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,5,279.76,52878,26,3386.50,1,89.68,50255,1055,103782.02
20160723,0,0,0,380,28848.56,0,0,0,465,43306.71,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,26,3386.50,0,0,0,1055,103782.02
20160725,0,0,0,380,28848.56,0,0,0,465,43306.71,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,26,3386.50,0,0,0,1055,103782.02
20160726,0,0,0,380,28848.56,0,0,0,465,43306.71,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,26,3386.50,0,0,0,1055,103782.02
20160727,0,0,0,380,28848.56,0,0,0,465,43306.71,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,3,154.13,49274,23,3232.37,0,0,0,1055,103782.02
20160728,0,0,0,380,28848.56,0,0,0,465,43306.71,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,2,102.42,50716,21,3129.95,0,0,0,1055,103782.02
20160729,0,0,0,380,28848.56,0,0,0,465,43306.71,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,21,3129.95,0,0,0,1055,103782.02
20160801,0,0,0,380,28848.56,0,0,0,465,43306.71,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,21,3129.95,0,0,0,1055,103782.02
20160803,0,0,0,356,26964.52,0,0,0,448,41795.84,0,0,0,118,14023.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,20,3078.49,0,0,0,1014,100387.11
20160804,0,0,0,340,25721.03,0,0,0,431,40293.02,0,0,0,110,13041.30,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,3,176.59,54537,17,2901.90,0,0,0,973,96658.85
20160805,0,0,0,340,25721.03,0,0,0,431,40293.02,0,0,0,110,13041.30,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,17,2901.90,0,0,0,973,96658.85
20160808,0,0,0,340,25721.03,0,0,0,431,40293.02,0,0,0,110,13041.30,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,16,2850.69,0,0,0,973,96658.85
20160809,0,0,0,340,25721.03,0,0,0,431,40293.02,0,0,0,110,13041.30,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,16,2850.69,0,0,0,973,96658.85
20160810,0,0,0,340,25721.03,0,0,0,431,40293.02,0,0,0,110,13041.30,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,16,2850.69,0,0,0,973,96658.85
20160811,0,0,0,340,25721.03,0,0,0,431,40293.02,0,0,0,110,13041.30,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,1,51.21,50135,15,2799.48,0,0,0,973,96658.85
20160812,0,0,0,340,25721.03,0,0,0,431,40293.02,0,0,0,110,13041.30,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,15,2799.48,0,0,0,973,96658.85
20160820,0,0,0,264,19867.19,0,0,0,411,38522.67,0,0,0,91,10714.75,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,858,86708.11
20160822,0,0,0,264,19867.19,0,0,0,411,38522.67,0,0,0,91,10714.75,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,858,86708.11
20160823,0,0,0,249,18709.28,0,0,0,408,38255.81,0,0,0,88,10346.25,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,837,84914.84
20160824,0,0,0,188,13994.41,0,0,0,392,36832.52,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,745,76934.15
20160825,0,0,0,188,13994.41,0,0,0,392,36832.52,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,745,76934.15
20160826,0,0,0,188,13994.41,0,0,0,392,36832.52,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,745,76934.15
20160829,2,161.90,50971,186,13832.51,2,177.60,49930,390,36654.92,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,4,339.50,50426,17119721,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,4,339.50,50426,741,76594.65
20160830,0,0,0,186,13832.51,0,0,0,389,36570.23,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,740,76509.96
20160831,0,0,0,186,13832.51,6,491.85,28574,384,36163.07,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,6,491.85,28574,14053963,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,6,491.85,28574,735,76102.80
20160901,0,0,0,186,13832.51,0,0,0,384,36163.07,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,735,76102.80
20160902,0,0,0,186,13832.51,0,0,0,384,36163.07,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,735,76102.80
20160904,0,0,0,185,13692.43,0,0,0,383,35984.12,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,733,75783.77
20160905,0,0,0,185,13692.43,0,0,0,383,35984.12,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,733,75783.77
20160906,0,0,0,185,13692.43,0,0,0,383,35984.12,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,733,75783.77
20160907,0,0,0,185,13692.43,0,0,0,383,35984.12,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,733,75783.77
20160908,0,0,0,185,13692.43,0,0,0,383,35984.12,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,733,75783.77
20160911,0,0,0,185,13692.43,0,0,0,383,35984.12,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,733,75783.77
20160912,0,0,0,185,13692.43,1,88.61,32367,382,35895.51,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,1,88.61,32367,2868037,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,1,88.61,32367,732,75695.16
20160913,3,301.98,55670,182,13390.45,6,533.10,49047,376,35362.41,0,0,0,73,8503.72,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,8,695,49313,34272457,1,140.08,62003,8685424,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,9,835.08,51442,723,74860.08
20160918,0,0,0,182,13390.45,0,0,0,375,35179.35,0,0,0,72,8372.27,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,721,74545.57
20160919,0,0,0,182,13390.45,0,0,0,375,35179.35,0,0,0,72,8372.27,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,721,74545.57
20160920,0,0,0,182,13390.45,0,0,0,375,35179.35,0,0,0,72,8372.27,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,721,74545.57
20160921,0,0,0,182,13390.45,0,0,0,375,35179.35,0,0,0,72,8372.27,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,721,74545.57
20160922,0,0,0,182,13390.45,2,173.30,35733,373,35006.05,0,0,0,72,8372.27,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,2,173.30,35733,6192497,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,2,173.30,35733,719,74372.27
20160926,0,0,0,179,13147.58,0,0,0,369,34650.67,0,0,0,72,8372.27,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,0,0,0,712,73774.02
20160927,2,146.35,49377,177,13001.23,0,0,0,369,34650.67,0,0,0,72,8372.27,0,0,0,44,8526.40,0,0,0,1,225.65,0,0,0,42,7559.07,0,0,0,3,688.72,0,0,0,2,603.66,2,146.35,49377,7226356,0,0,0,0,0,0,0,0,0,0,0,540,66682.43,0,0,0,14,2748.27,2,146.35,49377,710,73627.67
